year,month,stateDescription,sectorName,price,revenue,sales,tavg
2012,6,Alaska,all sectors,16.29,76.07302,466.9367,51.5
2012,7,Alaska,all sectors,17.17,84.38226,491.53117,54.8
2012,8,Alaska,all sectors,16.72,83.50051,499.53195,54.4
2012,9,Alaska,all sectors,15.56,75.94608,487.93038,49.5
2012,10,Alaska,all sectors,16.37,83.66631,510.98373,38.9
2012,11,Alaska,all sectors,15.62,88.40511,566.05737,30.3
2012,12,Alaska,all sectors,15.93,99.77026,626.40148,24.1
2013,1,Alaska,all sectors,15.67,96.18378,613.73683,31.2
2013,2,Alaska,all sectors,16.06,85.04706,529.70697,35.4
2013,3,Alaska,all sectors,16.21,87.61666,540.50979,30.1
2013,4,Alaska,all sectors,16.87,86.96387,515.38197,36.4
2013,5,Alaska,all sectors,16.78,83.20649,495.83661,48.3
2013,6,Alaska,all sectors,16.43,76.97486,468.59587,57.7
2013,7,Alaska,all sectors,17.03,81.78324,480.33707,57.5
2013,8,Alaska,all sectors,16.15,81.24433,503.0162,58.1
2013,9,Alaska,all sectors,16.16,78.83753,487.79956,51.8
2013,10,Alaska,all sectors,16.35,82.52414,504.66318,44.9
2013,11,Alaska,all sectors,16.97,89.28706,526.26297,31.3
2013,12,Alaska,all sectors,17.21,103.67788,602.36499,27.8
2014,1,Alaska,all sectors,16.32,98.11932,601.22718,36.5
2014,2,Alaska,all sectors,16.67,88.60192,531.57257,24.0
2014,3,Alaska,all sectors,16.6,91.60209,551.97612,31.9
2014,4,Alaska,all sectors,16.6,81.84926,493.14285,41.2
2014,5,Alaska,all sectors,17.98,84.67427,470.94323,52.8
2014,6,Alaska,all sectors,18.47,85.39568,462.41728,53.1
2014,7,Alaska,all sectors,18.61,88.43238,475.16565,57.1
2014,8,Alaska,all sectors,18.34,88.8816,484.64498,56.8
2014,9,Alaska,all sectors,17.76,86.03916,484.49879,51.6
2014,10,Alaska,all sectors,18.13,91.4101,504.28877,44.0
2014,11,Alaska,all sectors,18.01,95.36961,529.62706,34.7
2014,12,Alaska,all sectors,16.64,95.75773,575.30753,33.2
2015,1,Alaska,all sectors,17.2,100.05842,581.79087,35.5
2015,2,Alaska,all sectors,17.18,94.17538,548.10099,31.6
2015,3,Alaska,all sectors,17.36,93.1827,536.69668,37.2
2015,4,Alaska,all sectors,17.26,85.88753,497.61053,41.7
2015,5,Alaska,all sectors,17.61,83.14167,472.21436,54.7
2015,6,Alaska,all sectors,18.21,83.42156,457.99089,57.2
2015,7,Alaska,all sectors,18.36,87.05808,474.12719,57.4
2015,8,Alaska,all sectors,17.99,88.26126,490.50291,56.6
2015,9,Alaska,all sectors,17.76,85.6408,482.17441,49.3
2015,10,Alaska,all sectors,17.69,89.10933,503.62391,44.5
2015,11,Alaska,all sectors,17.92,94.32834,526.41759,36.4
2015,12,Alaska,all sectors,16.86,99.15691,587.95367,32.2
2016,1,Alaska,all sectors,17.06,98.46588,577.08262,34.8
2016,2,Alaska,all sectors,17.16,91.76526,534.7513,37.5
2016,3,Alaska,all sectors,17.46,91.97199,526.8198,39.8
2016,4,Alaska,all sectors,18.16,87.17887,480.16147,44.9
2016,5,Alaska,all sectors,18.16,85.11667,468.77657,52.1
2016,6,Alaska,all sectors,18.22,84.18847,462.12759,56.6
2016,7,Alaska,all sectors,18.4,87.06118,473.04622,59.5
2016,8,Alaska,all sectors,17.98,88.82964,494.17691,58.2
2016,9,Alaska,all sectors,17.87,84.0412,470.27145,51.4
2016,10,Alaska,all sectors,18.26,92.42892,506.26737,40.4
2016,11,Alaska,all sectors,18.38,98.17739,534.24663,36.8
2016,12,Alaska,all sectors,18.22,108.49371,595.4741,26.3
2017,1,Alaska,all sectors,18.55,112.51474,606.48769,30.0
2017,2,Alaska,all sectors,18.6,102.78344,552.56027,30.1
2017,3,Alaska,all sectors,19.67,109.26063,555.55653,27.8
2017,4,Alaska,all sectors,19.32,97.27455,503.4197,43.4
2017,5,Alaska,all sectors,19.72,92.85995,470.96587,49.6
2017,6,Alaska,all sectors,19.75,90.35647,457.61245,53.0
2017,7,Alaska,all sectors,19.23,91.72501,476.90452,55.2
2017,8,Alaska,all sectors,18.7,90.7599,485.32444,56.8
2017,9,Alaska,all sectors,18.57,87.9189,473.55095,51.4
2017,10,Alaska,all sectors,18.88,93.2521,493.88845,41.9
2017,11,Alaska,all sectors,19.11,102.51637,536.43219,27.9
2017,12,Alaska,all sectors,19.21,110.06665,573.09594,31.8
2018,1,Alaska,all sectors,19.34,110.92898,573.57173,29.1
2018,2,Alaska,all sectors,18.87,103.80358,550.13723,23.8
2018,3,Alaska,all sectors,19.02,101.84232,535.54142,32.2
2018,4,Alaska,all sectors,19.11,91.46256,478.62848,40.5
2018,5,Alaska,all sectors,19.24,90.81143,472.05229,49.0
2018,6,Alaska,all sectors,19.41,86.79841,447.19017,55.0
2018,7,Alaska,all sectors,20.33,94.76732,466.20923,60.9
2018,8,Alaska,all sectors,19.48,91.34411,468.88325,57.5
2018,9,Alaska,all sectors,19.1,88.85937,465.29913,49.9
2018,10,Alaska,all sectors,19.76,92.88676,469.97137,45.7
2018,11,Alaska,all sectors,18.9,95.59555,505.7915,38.6
2018,12,Alaska,all sectors,19.83,106.9116,539.19117,33.3
2019,1,Alaska,all sectors,19.65,110.22536,560.98656,30.4
2019,2,Alaska,all sectors,19.88,101.56093,510.89413,24.0
2019,3,Alaska,all sectors,20.03,101.97669,509.19394,37.6
2019,4,Alaska,all sectors,20.6,93.62337,454.55938,42.3
2019,5,Alaska,all sectors,19.85,91.11082,458.88832,52.0
2019,6,Alaska,all sectors,20.3,88.26711,434.78571,57.0
2019,7,Alaska,all sectors,20.51,94.44772,460.51472,60.6
2019,8,Alaska,all sectors,19.82,94.74897,478.14797,58.4
2019,9,Alaska,all sectors,20.63,92.94096,450.46267,51.7
2019,10,Alaska,all sectors,20.4,97.54328,478.1763,41.6
2019,11,Alaska,all sectors,20.34,99.87346,491.10956,38.6
2019,12,Alaska,all sectors,20.72,110.03775,531.08578,37.0
2020,1,Alaska,all sectors,20.28,120.32465,593.40719,26.6
2020,2,Alaska,all sectors,19.61,106.08166,540.99683,33.9
2020,3,Alaska,all sectors,19.55,104.6208,535.20915,31.5
2020,4,Alaska,all sectors,19.11,90.25003,472.33587,39.7
2020,5,Alaska,all sectors,19.95,86.36588,432.8224,51.8
2020,6,Alaska,all sectors,20.5,87.49797,426.73726,53.0
2020,7,Alaska,all sectors,20.39,91.71245,449.82331,57.6
2020,8,Alaska,all sectors,20.05,92.74292,462.60538,54.8
2020,9,Alaska,all sectors,20.11,89.57109,445.3989,51.1
2020,10,Alaska,all sectors,20.19,96.76581,479.36493,42.0
2020,11,Alaska,all sectors,19.36,101.31954,523.34795,31.9
2020,12,Alaska,all sectors,19.01,105.58203,555.52783,36.8
2021,1,Alaska,all sectors,19.07,103.23868,541.50831,34.2
2021,2,Alaska,all sectors,19.81,103.19386,520.82789,26.4
2021,3,Alaska,all sectors,19.66,107.01452,544.33555,33.2
2021,4,Alaska,all sectors,19.79,95.97994,484.94142,40.4
2021,5,Alaska,all sectors,20.12,92.74319,461.04936,47.4
2021,6,Alaska,all sectors,20.62,90.76082,440.16252,56.4
2021,7,Alaska,all sectors,20.21,91.73834,453.8613,58.7
2021,8,Alaska,all sectors,20.13,92.53997,459.7656,56.9
2021,9,Alaska,all sectors,20.29,93.25835,459.58326,50.7
2021,10,Alaska,all sectors,20.68,100.35672,485.39478,41.4
2021,11,Alaska,all sectors,20.21,107.8554,533.55031,34.8
2021,12,Alaska,all sectors,19.93,116.45213,584.3587,22.1
2022,1,Alaska,all sectors,20.33,117.90984,579.88766,29.5
2022,2,Alaska,all sectors,20.24,103.30294,510.44735,34.5
2022,3,Alaska,all sectors,20.64,108.87109,527.44011,36.5
2022,4,Alaska,all sectors,20.52,98.7535,481.33635,39.2
2022,5,Alaska,all sectors,21.68,101.35147,467.39401,49.1
2022,6,Alaska,all sectors,21.43,96.80832,451.73102,58.0
2022,7,Alaska,all sectors,21.43,99.20675,462.97247,58.2
2022,8,Alaska,all sectors,20.71,97.77361,472.16051,57.7
2022,9,Alaska,all sectors,19.94,92.1197,462.04652,52.2
2022,10,Alaska,all sectors,21.1,102.26662,484.75807,46.1
2022,11,Alaska,all sectors,20.79,108.49142,521.95707,32.8
2022,12,Alaska,all sectors,20.2,117.14022,579.94887,25.2
2023,1,Alaska,all sectors,20.21,118.57468,586.66627,34.7
2023,2,Alaska,all sectors,21.03,104.79731,498.35934,30.1
2023,3,Alaska,all sectors,21.2,115.34688,544.1021,30.8
2023,4,Alaska,all sectors,21.3,104.71872,491.61997,40.4
2023,5,Alaska,all sectors,22.28,104.58859,469.50733,50.1
2023,6,Alaska,all sectors,21.9,97.99283,447.40639,54.9
2023,7,Alaska,all sectors,20.82,98.01872,470.75186,60.5
2023,8,Alaska,all sectors,21.29,101.70319,477.70227,58.4
2023,9,Alaska,all sectors,21.06,96.00812,455.98475,50.8
2023,10,Alaska,all sectors,21.12,103.24184,488.87172,43.5
2023,11,Alaska,all sectors,21.78,110.38222,506.7264,38.8
2023,12,Alaska,all sectors,22.71,128.52833,565.94126,36.2
2024,1,Alaska,all sectors,21.82,128.33199,588.20807,28.5
2001,1,Arizona,all sectors,6.35,304.10688,4786.79176,54.4
2001,2,Arizona,all sectors,6.48,286.06639,4416.00228,57.1
2001,3,Arizona,all sectors,6.57,286.65051,4362.10349,65.8
2001,4,Arizona,all sectors,6.87,287.67634,4184.61427,71.8
2001,5,Arizona,all sectors,7.86,403.40898,5131.87593,87.1
2001,6,Arizona,all sectors,8.01,465.79906,5816.22924,92.2
2001,7,Arizona,all sectors,7.78,504.02299,6475.18991,94.9
2001,8,Arizona,all sectors,7.87,514.06824,6529.11864,94.9
2001,9,Arizona,all sectors,7.77,476.34214,6130.78171,92.4
2001,10,Arizona,all sectors,7.71,412.41941,5346.71813,79.6
2001,11,Arizona,all sectors,6.37,282.4918,4435.32443,68.6
2001,12,Arizona,all sectors,6.49,302.54427,4659.55421,54.0
2002,1,Arizona,all sectors,6.39,308.29167,4823.73186,56.2
2002,2,Arizona,all sectors,6.49,283.41497,4366.05466,61.6
2002,3,Arizona,all sectors,6.46,287.57404,4450.34679,65.4
2002,4,Arizona,all sectors,6.65,287.79725,4330.35307,74.2
2002,5,Arizona,all sectors,7.6,379.25679,4991.59858,81.9
2002,6,Arizona,all sectors,7.95,464.93072,5850.64629,93.8
2002,7,Arizona,all sectors,7.62,520.71024,6833.46647,96.3
2002,8,Arizona,all sectors,7.84,525.71318,6706.78299,95.3
2002,9,Arizona,all sectors,7.71,477.85701,6199.56076,90.0
2002,10,Arizona,all sectors,7.72,396.66097,5140.01694,75.4
2002,11,Arizona,all sectors,6.51,279.08734,4289.21564,67.0
2002,12,Arizona,all sectors,6.56,302.77581,4618.96297,55.5
2003,1,Arizona,all sectors,6.46,295.57959,4577.80462,62.2
2003,2,Arizona,all sectors,6.71,277.35234,4131.04775,59.6
2003,3,Arizona,all sectors,6.64,288.09956,4340.6142,64.9
2003,4,Arizona,all sectors,6.79,282.97552,4165.52237,70.4
2003,5,Arizona,all sectors,7.78,377.48933,4851.64026,83.6
2003,6,Arizona,all sectors,7.99,484.858,6066.1777,92.2
2003,7,Arizona,all sectors,7.78,550.49621,7071.25491,98.0
2003,8,Arizona,all sectors,7.88,565.17524,7168.03161,94.8
2003,9,Arizona,all sectors,7.79,514.95314,6611.17603,91.0
2003,10,Arizona,all sectors,7.79,447.17421,5738.69494,83.0
2003,11,Arizona,all sectors,6.62,299.56506,4524.96817,62.1
2003,12,Arizona,all sectors,6.66,321.79679,4832.62744,57.0
2004,1,Arizona,all sectors,6.63,327.17023,4936.68895,57.7
2004,2,Arizona,all sectors,6.82,316.7472,4643.8768,56.1
2004,3,Arizona,all sectors,6.78,325.53186,4802.10763,72.6
2004,4,Arizona,all sectors,6.9,328.47899,4757.61066,73.0
2004,5,Arizona,all sectors,7.84,426.34258,5435.90426,83.7
2004,6,Arizona,all sectors,7.96,504.2906,6333.1374,91.4
2004,7,Arizona,all sectors,7.91,560.21515,7078.8564,94.7
2004,8,Arizona,all sectors,7.94,574.68752,7234.06092,93.0
2004,9,Arizona,all sectors,7.94,524.19238,6603.88221,88.3
2004,10,Arizona,all sectors,7.63,411.87515,5400.0833,75.5
2004,11,Arizona,all sectors,7.05,325.09922,4614.59133,61.2
2004,12,Arizona,all sectors,7.08,360.59814,5092.45114,56.3
2005,1,Arizona,all sectors,6.97,357.20107,5123.59025,58.0
2005,2,Arizona,all sectors,7.08,320.85289,4534.05382,59.4
2005,3,Arizona,all sectors,7.05,328.84213,4665.67108,64.1
2005,4,Arizona,all sectors,7.38,341.01502,4618.40946,72.6
2005,5,Arizona,all sectors,8.2,456.73117,5566.50775,82.5
2005,6,Arizona,all sectors,8.32,554.23776,6662.58298,90.7
2005,7,Arizona,all sectors,8.32,644.08346,7739.2347,97.4
2005,8,Arizona,all sectors,8.3,633.2543,7629.44677,91.7
2005,9,Arizona,all sectors,8.32,587.56446,7060.43523,89.4
2005,10,Arizona,all sectors,8.12,474.01719,5835.27017,77.9
2005,11,Arizona,all sectors,7.11,339.05961,4768.40002,65.9
2005,12,Arizona,all sectors,7.09,367.54792,5187.08377,56.2
2006,1,Arizona,all sectors,7.16,378.05692,5282.55521,57.3
2006,2,Arizona,all sectors,7.2,341.09193,4736.66767,61.7
2006,3,Arizona,all sectors,7.22,360.82572,4995.83252,62.2
2006,4,Arizona,all sectors,7.61,371.50287,4883.72414,73.0
2006,5,Arizona,all sectors,8.69,531.03736,6114.1328,85.5
2006,6,Arizona,all sectors,8.89,653.35286,7346.0726,95.0
2006,7,Arizona,all sectors,8.91,737.62073,8281.87084,96.4
2006,8,Arizona,all sectors,8.86,710.78889,8025.565,92.3
2006,9,Arizona,all sectors,8.83,625.83907,7090.32576,85.7
2006,10,Arizona,all sectors,8.66,511.94277,5911.80616,75.6
2006,11,Arizona,all sectors,7.66,391.18548,5107.71336,66.7
2006,12,Arizona,all sectors,7.69,420.87541,5476.50993,53.6
2007,1,Arizona,all sectors,7.52,440.01405,5850.64961,52.3
2007,2,Arizona,all sectors,7.59,384.64721,5067.90689,59.5
2007,3,Arizona,all sectors,7.72,399.55604,5177.65226,68.9
2007,4,Arizona,all sectors,7.88,404.95402,5139.9156,73.9
2007,5,Arizona,all sectors,8.8,561.76188,6385.79042,85.1
2007,6,Arizona,all sectors,8.84,637.22903,7211.11425,93.5
2007,7,Arizona,all sectors,9.37,793.20331,8462.07733,95.7
2007,8,Arizona,all sectors,9.3,794.06877,8540.64276,95.9
2007,9,Arizona,all sectors,9.12,731.76328,8019.52421,89.9
2007,10,Arizona,all sectors,8.93,562.54601,6302.18476,77.9
2007,11,Arizona,all sectors,8.03,431.32859,5371.81364,69.6
2007,12,Arizona,all sectors,7.92,448.4708,5663.93428,52.5
2008,1,Arizona,all sectors,8.04,467.17709,5811.33093,54.5
2008,2,Arizona,all sectors,8.16,442.79148,5426.56381,57.6
2008,3,Arizona,all sectors,8.26,431.98052,5230.86588,66.8
2008,4,Arizona,all sectors,8.61,445.13114,5170.65666,74.7
2008,5,Arizona,all sectors,9.44,558.03062,5912.03036,79.1
2008,6,Arizona,all sectors,9.89,711.99849,7199.49378,94.0
2008,7,Arizona,all sectors,10.01,841.05298,8400.32455,94.9
2008,8,Arizona,all sectors,9.99,848.6159,8492.20937,93.1
2008,9,Arizona,all sectors,9.5,724.37658,7623.84694,89.7
2008,10,Arizona,all sectors,9.19,579.27514,6301.7958,78.0
2008,11,Arizona,all sectors,8.36,440.10173,5261.26775,66.5
2008,12,Arizona,all sectors,8.48,460.94053,5437.53019,55.1
2009,1,Arizona,all sectors,8.48,463.35639,5461.17269,58.6
2009,2,Arizona,all sectors,8.67,418.28046,4823.85546,60.3
2009,3,Arizona,all sectors,8.71,436.07814,5004.79698,67.6
2009,4,Arizona,all sectors,9.04,441.32494,4881.01413,72.2
2009,5,Arizona,all sectors,10.04,638.05305,6353.22701,87.0
2009,6,Arizona,all sectors,10.12,668.89764,6608.25352,89.1
2009,7,Arizona,all sectors,10.38,861.98205,8303.8034,98.2
2009,8,Arizona,all sectors,10.39,866.47043,8337.61815,95.6
2009,9,Arizona,all sectors,10.09,749.44249,7426.75315,90.1
2009,10,Arizona,all sectors,9.74,568.66052,5836.24147,74.3
2009,11,Arizona,all sectors,8.76,442.66264,5054.80067,67.0
2009,12,Arizona,all sectors,8.65,462.19554,5341.39239,53.3
2010,1,Arizona,all sectors,8.54,462.45511,5414.01979,56.9
2010,2,Arizona,all sectors,8.68,417.13887,4803.03305,58.6
2010,3,Arizona,all sectors,8.71,436.85046,5013.31784,62.8
2010,4,Arizona,all sectors,8.85,439.27218,4960.90168,70.9
2010,5,Arizona,all sectors,10.2,571.9688,5605.46301,79.2
2010,6,Arizona,all sectors,10.5,738.71505,7036.53405,92.0
2010,7,Arizona,all sectors,10.75,911.43082,8481.68769,96.1
2010,8,Arizona,all sectors,10.59,857.01351,8091.29078,94.2
2010,9,Arizona,all sectors,10.31,764.15845,7409.50431,91.7
2010,10,Arizona,all sectors,9.7,562.05782,5797.042,77.2
2010,11,Arizona,all sectors,8.88,442.28729,4981.57299,62.6
2010,12,Arizona,all sectors,8.69,455.40566,5238.66282,58.9
2011,1,Arizona,all sectors,8.65,486.79657,5626.18133,55.2
2011,2,Arizona,all sectors,8.75,450.74373,5150.75866,55.0
2011,3,Arizona,all sectors,8.79,439.74942,5001.97591,68.1
2011,4,Arizona,all sectors,9.33,487.91792,5226.95614,74.6
2011,5,Arizona,all sectors,10.06,580.73467,5770.42939,79.5
2011,6,Arizona,all sectors,10.5,740.84829,7057.86887,92.0
2011,7,Arizona,all sectors,10.76,895.14191,8322.65069,95.3
2011,8,Arizona,all sectors,10.55,928.78679,8807.79548,98.1
2011,9,Arizona,all sectors,10.22,757.49483,7413.02546,90.9
2011,10,Arizona,all sectors,9.76,574.62748,5888.1716,78.7
2011,11,Arizona,all sectors,8.8,435.09037,4942.52661,62.8
2011,12,Arizona,all sectors,8.73,500.68632,5735.30487,52.5
2012,1,Arizona,all sectors,8.68,466.35213,5374.51344,58.3
2012,2,Arizona,all sectors,8.72,432.00159,4951.70277,60.1
2012,3,Arizona,all sectors,8.81,445.28124,5055.7937,65.8
2012,4,Arizona,all sectors,9.39,502.6545,5351.03322,75.8
2012,5,Arizona,all sectors,10.29,663.74963,6451.04421,85.3
2012,6,Arizona,all sectors,10.55,799.63799,7580.20859,94.7
2012,7,Arizona,all sectors,10.69,864.3334,8081.98799,93.4
2012,8,Arizona,all sectors,10.65,911.28485,8557.9714,95.5
2012,9,Arizona,all sectors,10.3,739.79661,7180.49074,88.5
2012,10,Arizona,all sectors,9.89,586.60506,5933.36386,78.8
2012,11,Arizona,all sectors,9.04,455.87579,5043.05174,67.8
2012,12,Arizona,all sectors,8.97,493.42822,5502.18135,56.1
2013,1,Arizona,all sectors,9.08,532.23259,5862.34184,53.3
2013,2,Arizona,all sectors,9.3,468.36559,5036.0213,56.9
2013,3,Arizona,all sectors,9.3,476.44055,5124.99318,69.7
2013,4,Arizona,all sectors,9.76,518.42548,5314.46469,76.0
2013,5,Arizona,all sectors,10.47,672.60476,6424.52212,84.8
2013,6,Arizona,all sectors,10.81,837.88694,7753.134,95.8
2013,7,Arizona,all sectors,11.1,949.12052,8548.32807,95.4
2013,8,Arizona,all sectors,10.91,905.73042,8298.92703,94.3
2013,9,Arizona,all sectors,10.66,765.67323,7185.34753,88.9
2013,10,Arizona,all sectors,10.11,556.78191,5509.7937,74.8
2013,11,Arizona,all sectors,9.22,464.1406,5034.06271,66.3
2013,12,Arizona,all sectors,9.37,521.91981,5570.10086,55.8
2014,1,Arizona,all sectors,9.27,514.50076,5549.41889,59.2
2014,2,Arizona,all sectors,9.46,451.93262,4775.09946,64.2
2014,3,Arizona,all sectors,9.27,471.24612,5083.18808,69.3
2014,4,Arizona,all sectors,9.79,519.66702,5306.98304,75.7
2014,5,Arizona,all sectors,10.62,678.69031,6389.12127,83.8
2014,6,Arizona,all sectors,10.91,844.52804,7738.94193,94.4
2014,7,Arizona,all sectors,11.12,968.89619,8709.91612,96.3
2014,8,Arizona,all sectors,10.89,893.15098,8201.59058,91.6
2014,9,Arizona,all sectors,10.67,805.22807,7548.93306,89.0
2014,10,Arizona,all sectors,10.04,623.74293,6212.66394,79.5
2014,11,Arizona,all sectors,9.24,478.83809,5181.37623,65.9
2014,12,Arizona,all sectors,9.18,514.00097,5600.45238,57.5
2015,1,Arizona,all sectors,9.34,533.88585,5716.21725,58.0
2015,2,Arizona,all sectors,9.46,446.09953,4716.84431,65.2
2015,3,Arizona,all sectors,9.51,508.50331,5348.46563,72.1
2015,4,Arizona,all sectors,10.0,533.05586,5329.679,74.8
2015,5,Arizona,all sectors,10.68,630.70155,5905.54668,79.1
2015,6,Arizona,all sectors,11.25,875.16295,7780.86513,94.5
2015,7,Arizona,all sectors,11.37,968.33791,8518.54018,94.8
2015,8,Arizona,all sectors,11.16,992.09826,8891.9613,96.3
2015,9,Arizona,all sectors,11.0,838.22067,7619.20303,89.6
2015,10,Arizona,all sectors,10.24,650.02087,6346.74842,79.3
2015,11,Arizona,all sectors,9.17,478.7725,5221.55748,61.9
2015,12,Arizona,all sectors,9.15,544.60191,5953.78755,53.5
2016,1,Arizona,all sectors,9.2,544.63767,5917.52937,55.2
2016,2,Arizona,all sectors,9.36,486.87199,5199.27303,65.8
2016,3,Arizona,all sectors,9.38,499.40233,5326.92745,69.8
2016,4,Arizona,all sectors,9.84,531.56533,5400.31385,74.0
2016,5,Arizona,all sectors,10.74,672.41351,6259.73033,80.2
2016,6,Arizona,all sectors,11.03,906.70254,8223.259,95.4
2016,7,Arizona,all sectors,11.25,1026.34925,9119.63558,97.5
2016,8,Arizona,all sectors,11.14,949.13042,8522.70721,92.3
2016,9,Arizona,all sectors,11.04,782.42842,7089.43007,86.9
2016,10,Arizona,all sectors,10.35,659.42609,6369.00656,80.9
2016,11,Arizona,all sectors,9.47,499.22509,5273.34591,67.3
2016,12,Arizona,all sectors,9.46,523.87147,5536.66966,57.2
2017,1,Arizona,all sectors,9.56,538.93936,5639.50806,54.9
2017,2,Arizona,all sectors,9.61,464.5279,4836.31348,61.7
2017,3,Arizona,all sectors,9.62,519.43959,5401.53327,70.8
2017,4,Arizona,all sectors,10.17,561.30171,5517.06969,75.8
2017,5,Arizona,all sectors,11.16,716.17599,6414.56585,82.3
2017,6,Arizona,all sectors,11.31,918.46952,8119.11412,95.2
2017,7,Arizona,all sectors,11.56,1024.8855,8867.29244,94.9
2017,8,Arizona,all sectors,11.22,970.93461,8651.80121,94.4
2017,9,Arizona,all sectors,11.07,818.75526,7397.75331,87.8
2017,10,Arizona,all sectors,10.86,670.97402,6180.92618,80.5
2017,11,Arizona,all sectors,9.97,510.13312,5116.11969,70.6
2017,12,Arizona,all sectors,9.9,544.94617,5504.26471,58.7
2018,1,Arizona,all sectors,9.95,543.66197,5461.68315,60.7
2018,2,Arizona,all sectors,10.11,491.88783,4865.99566,59.8
2018,3,Arizona,all sectors,10.0,526.93624,5267.59071,66.7
2018,4,Arizona,all sectors,10.57,602.95764,5705.91501,78.1
2018,5,Arizona,all sectors,11.33,749.33236,6614.6449,84.1
2018,6,Arizona,all sectors,11.47,901.21996,7859.38021,93.3
2018,7,Arizona,all sectors,11.62,1055.9412,9086.48922,96.2
2018,8,Arizona,all sectors,11.52,1042.68657,9054.33289,94.2
2018,9,Arizona,all sectors,11.25,885.50045,7872.87727,92.2
2018,10,Arizona,all sectors,10.86,629.95745,5801.70029,73.7
2018,11,Arizona,all sectors,9.96,511.50982,5133.5834,63.3
2018,12,Arizona,all sectors,9.94,558.96472,5622.10927,55.3
2019,1,Arizona,all sectors,9.98,577.25497,5781.56747,55.3
2019,2,Arizona,all sectors,10.08,532.96298,5288.11633,53.8
2019,3,Arizona,all sectors,9.9,518.58977,5239.30571,65.7
2019,4,Arizona,all sectors,10.33,561.535,5437.79314,75.7
2019,5,Arizona,all sectors,10.85,631.7877,5822.49825,76.5
2019,6,Arizona,all sectors,11.03,828.88078,7512.25889,91.7
2019,7,Arizona,all sectors,11.34,1032.70394,9107.02843,97.3
2019,8,Arizona,all sectors,11.08,1036.20794,9353.41169,96.7
2019,9,Arizona,all sectors,10.68,817.74205,7656.92723,88.8
2019,10,Arizona,all sectors,10.41,622.25276,5977.1805,76.0
2019,11,Arizona,all sectors,9.62,492.51025,5117.42416,66.0
2019,12,Arizona,all sectors,9.67,544.69225,5635.65822,55.5
2020,1,Arizona,all sectors,9.42,543.28916,5769.42878,56.2
