state,year,month,month_name,avg_temp,precipitation,snowfall
California,2013,3,March,56.48038335250946,0.5871203637354742,0.0
California,2013,4,April,61.02590400314883,0.3772914854323805,0.0
California,2013,5,May,65.85349388277103,0.2990800408248958,0.0
California,2013,6,June,71.22300450022139,0.4546965670216056,0.0
California,2013,7,July,74.17356978941285,0.0455020038666571,0.0
California,2013,8,August,72.41055099258475,0.1011639215254502,0.0
California,2013,9,September,70.06718220226021,0.3345908986207869,0.0
California,2013,10,October,60.70551931525234,0.1893320145239023,0.0
California,2013,11,November,55.27277899280667,0.4533159996685082,0.0
California,2013,12,December,47.19627075833192,0.229066089075278,0.722623089983022
California,2014,1,January,52.15276797492781,0.1469250670796691,0.0
California,2014,2,February,53.40986264374514,4.852789121546902,0.010643330179754
California,2014,3,March,57.69614481912191,1.196101515983979,0.0
California,2014,4,April,60.60147751044054,0.4307445792530383,0.0
California,2014,5,May,67.11102889585553,0.0849882990990846,0.0
California,2014,6,June,70.69075651246874,0.1349535456825863,0.0
California,2014,7,July,75.26107791410874,0.0542885512649922,0.0
California,2014,8,August,73.48549869814924,0.1613940367845523,0.0
California,2014,9,September,72.1558923363595,0.3588825879128048,0.0
California,2014,10,October,66.23235839241778,0.8160212788235004,0.0
California,2014,11,November,56.75961883359875,0.7030309230206313,0.0
California,2014,12,December,52.44402293395314,5.094471914389885,1.5161290322580645
California,2015,1,January,51.08838427075125,0.2988051519918642,0.0861629881154499
California,2015,2,February,56.10580380518604,1.8285836390469967,0.0
California,2015,3,March,60.264838108514994,0.301038157552725,0.0
California,2015,4,April,60.17756087895097,0.555402312728241,0.0
California,2015,5,May,62.23020363430406,0.4121592654908103,0.0
California,2015,6,June,72.21932523339865,0.2209889954681992,0.0
California,2015,7,July,73.76692609719746,0.306108291175204,0.0
California,2015,8,August,74.83357470968889,0.058683862151174,0.0
California,2015,9,September,72.74944495888067,0.2641793985595976,0.0
California,2015,10,October,67.82437058536988,0.208614647670437,0.0
California,2015,11,November,52.327563483365296,0.8855516240900777,0.0263157894736842
California,2015,12,December,47.779312832404564,4.700604792338455,0.08276740237691
California,2016,1,January,50.30669195907684,3.1111157235408635,0.0769066438795129
California,2016,2,February,55.38954826082215,0.4386348092259157,0.158255309431377
California,2016,3,March,56.668416690369064,3.543400096209807,0.0256355479598376
California,2016,4,April,61.24182239600438,0.6702014941704153,0.0
California,2016,5,May,64.11882102596122,0.2900916216388557,0.0
California,2016,6,June,71.9100978584159,0.1404307765461187,0.0
California,2016,7,July,74.01852164352776,0.160599836284259,0.0
California,2016,8,August,72.98603167391968,0.0830770626114823,0.0
California,2016,9,September,69.73908487006088,0.1033027394456473,0.0
California,2016,10,October,63.36262533634076,1.46143084135695,0.0
California,2016,11,November,56.459855364240006,0.9860290881765948,0.0
California,2016,12,December,48.438663950858555,3.476717036806749,0.6806027164685908
California,2017,1,January,47.90144236598004,6.608564706152977,0.4293954283272805
California,2017,2,February,52.53633306039199,5.770898350591845,0.0354777672658467
California,2017,3,March,56.65271185413507,1.0515600196175665,0.0
California,2017,4,April,59.38887163244571,0.9934401607108718,0.0
California,2017,5,May,64.70767507646636,0.1898677722464908,0.0
California,2017,6,June,71.42760236223688,0.1501127852936364,0.0
California,2017,7,July,75.71817784001948,0.0931556892129359,0.0
California,2017,8,August,75.07195991985911,0.1045234581385233,0.0
California,2017,9,September,71.31697035545109,0.1305094323001721,0.0
California,2017,10,October,64.03415873364122,0.1918714973315358,0.0
California,2017,11,November,57.041656674284,3.997074093925388,0.0
California,2017,12,December,49.94011109292559,0.1009363928038981,0.0
California,2018,1,January,52.671727273894106,1.817755553443444,0.0
California,2018,2,February,51.13380774772919,0.2924683503417994,0.4119568304458961
California,2018,3,March,53.73844050408137,2.042539747659101,0.0989327257464923
California,2018,4,April,59.49773859025241,1.2567997319206603,0.0
California,2018,5,May,63.50473377743515,0.2157689408190803,0.0
California,2018,6,June,70.21959661165194,0.1880438731595165,0.0
California,2018,7,July,76.5439764352217,0.1334328051036004,0.0
California,2018,8,August,73.78668261289086,0.0565809685504082,0.0
California,2018,9,September,69.65629723580284,0.0651897304793718,0.0
California,2018,10,October,63.80526101656979,0.3344708715824792,0.0
California,2018,11,November,55.84062596978036,1.1793822399439684,0.0
California,2018,12,December,50.035864323732945,1.204413275118822,0.0254191127519215
California,2019,1,January,50.88178148893156,2.7043880272469325,0.0343042850264805
California,2019,2,February,47.23885366145295,6.11918831746864,0.2958422174840085
California,2019,3,March,53.90602626303267,3.511779839699569,0.0
California,2019,4,April,60.994447561870146,0.3809158447815539,0.0
California,2019,5,May,60.962347313636556,1.2013453544463903,0.0
California,2019,6,June,70.65844808179591,0.1091039487206446,0.0
California,2019,7,July,73.8452498626697,0.1107693657577971,0.0
California,2019,8,August,74.83340921899213,0.1382947138571194,0.0
California,2019,9,September,70.61199352054443,0.3264204593182025,0.0
California,2019,10,October,62.17826104116523,0.1465346272063105,0.0
California,2019,11,November,54.99234146463312,0.9559168079293472,0.3886939571150097
California,2019,12,December,50.30265275750119,6.025884130894127,0.0208320181806704
California,2020,1,January,49.688493447188236,0.7494919685546597,0.0
California,2020,2,February,52.771102626503165,0.0864050537257336,0.0
California,2020,3,March,53.125502953327626,3.033742726141348,0.0340887570229152
California,2020,4,April,59.732257423962984,1.8704546125450616,0.0
California,2020,5,May,66.58296974763635,0.3987660241484121,0.0
California,2020,6,June,70.78591075374004,0.0736812044810142,0.0
California,2020,7,July,73.84105140513549,0.0727642715384881,0.0
California,2020,8,August,76.57496279039384,0.0938946245245841,0.0
California,2020,9,September,73.12142091625387,0.0793796167756972,0.0
California,2020,10,October,67.04546293584067,0.042840696036403,0.0
California,2020,11,November,53.661053305395384,0.3296368030530202,0.0317848410757946
California,2020,12,December,49.37624078777582,0.9103756988781844,0.0235460324935248
California,2021,1,January,50.084238974538366,2.8774207451344456,0.995398026461348
California,2021,2,February,51.80698129910369,0.9275257275644572,0.0
California,2021,3,March,52.37977261937483,1.440881037455336,0.5160744500846024
California,2021,4,April,59.636678543764525,0.2139530080041311,0.0
California,2021,5,May,64.99605856925115,0.1467154743759526,0.0
California,2021,6,June,72.10699771341464,0.1371849593495935,0.0
California,2021,7,July,75.62071547993705,0.0958054681353265,0.0
California,2021,8,August,74.15991050354052,0.0944556451612903,0.0
California,2021,9,September,70.72101829268293,0.165010162601626,0.0
California,2021,10,October,60.98423534618411,3.1732199055861523,0.0
California,2021,11,November,56.28605640243902,0.6382139227642276,0.0
California,2021,12,December,47.48593479543666,5.561297698662471,0.4997355896351136
California,2022,1,January,49.27910601888277,0.2922772423288749,0.0475938656795346
California,2022,2,February,51.251146014808356,0.2877586019163763,1.0040322580645162
California,2022,3,March,55.9199916404406,1.0895751376868608,0.0
California,2022,4,April,58.942810061270556,1.223029847002759,0.0
California,2022,5,May,63.90656450400194,0.1886876813836593,0.0
California,2022,6,June,71.88103007518797,0.3392406015037594,0.0
California,2022,7,July,74.28905069124424,0.0799636187242299,0.0
California,2022,8,August,75.92611642008247,0.1816541353383458,0.0
California,2022,9,September,73.8578045112782,0.743827067669173,0.0
California,2022,10,October,64.26599320882852,0.1245840407470288,0.0
California,2022,11,November,50.08741052631579,1.6529473684210527,0.0655737704918032
California,2022,12,December,47.12929468833374,5.502027649769586,0.1665785298783712
California,2023,1,January,48.03080523890371,6.689306330341984,1.4278159703860391
California,2023,2,February,46.75845810955961,3.5675402792696023,11.777718550106613
California,2023,3,March,49.30303371331554,6.2583070579675,0.7773664727657325
California,2023,4,April,57.3424030075188,0.3694962406015037,0.0245901639344262
California,2023,5,May,62.02538830948339,0.820206160562697,0.0
California,2023,6,June,66.38936090225565,0.2921528822055138,0.0
California,2023,7,July,75.69058840650013,0.0680354111084161,0.0
California,2023,8,August,74.95345450474822,0.8765874363327674,0.0
California,2023,9,September,68.65395980861244,0.5319874686716791,0.0
California,2023,10,October,64.16909709758266,0.3312712785548099,0.0
California,2023,11,November,55.31176018099548,1.222473604826546,0.0
California,2023,12,December,51.549008903809664,2.948579282829757,0.0
California,2024,1,January,50.15876660341556,3.4157592565562203,0.3331570597567425
California,2024,2,February,50.840383835231705,6.08736152285848,0.1271905031091011
California,2024,3,March,53.086978543278356,3.3282586483725,0.2062400846113167
California,2024,4,April,57.61395022624434,1.2070186023127198,0.0
California,2024,5,May,63.578662968909654,0.5806329976159198,0.0
California,2024,6,June,72.01502714932127,0.1531975867269984,0.0
California,2024,7,July,77.69729966428258,0.1467425679949399,0.0
California,2024,8,August,74.33203005681588,0.2552761566151758,0.0
California,2024,9,September,71.24539146587017,0.1326305393952452,0.0
California,2024,10,October,65.87639629251204,0.2286997842975072,0.0
California,2024,11,November,56.99363302752294,2.0213675213675213,
Illinois,2001,1,January,25.595232652378773,1.4187161942000652,149.0547668868025
Illinois,2001,2,February,28.304282731881898,2.697330447330447,16.725627413127413
Illinois,2001,3,March,36.24749814802344,1.1436950146627567,4.421625686141815
Illinois,2001,4,April,56.621735800158376,2.519434343434343,0.0
Illinois,2001,5,May,63.42775836756684,3.7374780058651034,0.0
Illinois,2001,6,June,70.04717226981501,2.590962962962963,0.0
Illinois,2001,7,July,76.7578843019732,2.532623004235908,0.0
Illinois,2001,8,August,74.89234187371261,4.804705115672858,0.0
Illinois,2001,9,September,64.12070563674322,3.705151515151515,0.0
Illinois,2001,10,October,53.579856114773776,4.683460410557184,0.0
Illinois,2001,11,November,49.97244258872651,1.7934680134680134,0.0
Illinois,2001,12,December,35.24283695871776,1.457557232049948,0.6138055492894202
Illinois,2002,1,January,33.451261364401645,1.6038891779396462,13.686791630340018
Illinois,2002,2,February,34.09443185207277,1.0736075036075037,28.38738738738739
Illinois,2002,3,March,36.86603596201765,2.748406298003072,18.13847718686428
Illinois,2002,4,April,52.59450452146659,3.786255892255893,0.3154623154623154
Illinois,2002,5,May,58.14470896681769,4.965975887911371,0.0
Illinois,2002,6,June,73.47790310431057,4.05043771043771,0.0
Illinois,2002,7,July,78.46476988004028,2.154773541870316,0.0
Illinois,2002,8,August,74.509313315952,4.4547083740632125,0.0
Illinois,2002,9,September,68.93948404413958,1.4325050505050505,0.0
Illinois,2002,10,October,51.093049588075516,2.2305441511893127,0.0
Illinois,2002,11,November,39.12154992441149,0.7839999999999999,7.008313908313908
Illinois,2002,12,December,32.24419462590073,1.4102443792766373,16.791593612172033
Illinois,2003,1,January,21.85556302677725,0.4382144020853699,11.93204091187962
Illinois,2003,2,February,25.055545926307513,0.8674957482993197,13.270827937494603
Illinois,2003,3,March,39.56174596061895,1.5936803340029146,14.76532070080457
Illinois,2003,4,April,51.93425855146941,2.963467261904762,1.1735819735819737
Illinois,2003,5,May,59.34025331330564,4.00172943482176,0.0
Illinois,2003,6,June,67.87565625224966,3.329477513227513,0.0
Illinois,2003,7,July,74.28709965375586,3.806776753712237,0.0
Illinois,2003,8,August,75.76845081870137,2.3642613927291345,0.0
Illinois,2003,9,September,64.09179348000643,2.4246932234432235,0.0
Illinois,2003,10,October,54.512135968752105,1.5920131716016033,0.0
Illinois,2003,11,November,43.47081469330948,3.84270621999871,0.0
Illinois,2003,12,December,33.46385696006465,1.88002237513904,5.397887059177381
Illinois,2004,1,January,22.920174314149413,1.141539891421784,34.62645096838646
Illinois,2004,2,February,29.911595997408394,0.6495943846258688,60.8020347934141
Illinois,2004,3,March,43.84391474173345,2.97041602915551,2.2051282051282053
Illinois,2004,4,April,53.29215866388309,1.5061501976284584,0.0
Illinois,2004,5,May,64.01831369115766,5.425922652510056,0.0
Illinois,2004,6,June,69.72522914117056,2.357679569306256,0.0
Illinois,2004,7,July,72.95655559296922,2.9759036720642613,0.0
Illinois,2004,8,August,69.06318593844703,4.352704959836798,0.0
Illinois,2004,9,September,68.03348225469728,0.5112714097496706,0.0
Illinois,2004,10,October,55.44969122499832,3.158247354328701,0.0
Illinois,2004,11,November,45.029018789144054,3.727385670800963,3.909075487701442
Illinois,2004,12,December,31.055083927630097,1.1546624133230023,4.51673058124671
Illinois,2005,1,January,26.797795265348597,3.958728368405788,74.84532741361359
Illinois,2005,2,February,34.66367857142857,1.707552535184114,9.586713286713286
Illinois,2005,3,March,38.19814933259177,1.1659440726231465,1.6399729302955108
Illinois,2005,4,April,54.56160887096774,1.6743716045537906,0.0
