year,month,stateDescription,sectorName,price,revenue,sales
2001,10,New Hampshire,all sectors,11.0,90.17793,819.93248
2001,10,New Jersey,all sectors,9.11,527.54345,5790.06219
2001,10,New Mexico,all sectors,7.4,113.06098,1528.03752
2001,10,New York,all sectors,11.83,1329.74833,11238.72296
2001,10,North Carolina,all sectors,6.45,582.58348,9032.0111
2001,10,North Dakota,all sectors,5.56,42.99743,772.90709
2001,10,Alabama,all sectors,5.49,328.63523,5983.28302
2001,10,Alaska,all sectors,11.19,48.96076,437.61982
2001,10,Arizona,all sectors,7.71,412.41941,5346.71813
2001,10,Arkansas,all sectors,5.67,189.82587,3347.34134
2001,10,California,all sectors,12.74,2752.25922,21599.95702
2001,10,Colorado,all sectors,6.32,229.00085,3620.81002
2001,10,Connecticut,all sectors,9.75,230.49799,2364.72177
2001,10,Ohio,all sectors,6.62,808.54984,12207.12612
2001,10,Oklahoma,all sectors,5.67,191.68646,3381.42477
2001,10,Oregon,all sectors,5.74,195.23125,3398.90566
2001,10,Pennsylvania,all sectors,7.95,835.09484,10501.88256
2001,10,Rhode Island,all sectors,10.65,64.31913,603.74289
2001,10,South Carolina,all sectors,6.08,353.55545,5819.64235
2001,10,South Dakota,all sectors,6.26,40.61184,648.82039
2001,10,Tennessee,all sectors,5.52,397.56532,7198.0863
2001,10,Texas,all sectors,7.38,1885.01758,25531.79504
2001,10,Utah,all sectors,5.32,99.59773,1870.54497
2001,10,Vermont,all sectors,11.03,48.61947,440.75259
2001,10,Virginia,all sectors,6.1,443.74487,7271.71955
2001,10,Washington,all sectors,5.6,312.45493,5575.6342
2001,10,West Virginia,all sectors,5.07,110.6526,2182.73095
2001,10,Wisconsin,all sectors,5.96,315.11791,5284.01062
2001,10,Wyoming,all sectors,4.6,48.02515,1044.70709
2001,10,Delaware,all sectors,7.05,59.83006,848.10316
2001,10,Florida,all sectors,7.73,1271.14569,16447.20307
2001,10,Georgia,all sectors,6.27,569.49721,9075.86473
2001,10,Hawaii,all sectors,13.9,117.07632,842.21249
2001,10,Idaho,all sectors,5.13,80.36836,1566.49835
2001,10,Illinois,all sectors,6.92,712.1367,10292.93571
2001,10,Indiana,all sectors,5.47,419.2168,7661.98906
2001,10,Iowa,all sectors,5.84,180.78344,3095.74727
2001,10,Kansas,all sectors,6.15,163.93754,2664.25965
2001,10,Kentucky,all sectors,3.97,259.36801,6532.59167
2001,10,Louisiana,all sectors,6.55,406.12812,6203.51376
2001,11,Maryland,all sectors,5.88,269.50775,4580.12244
2001,11,Massachusetts,all sectors,11.06,446.81865,4040.47348
2001,11,Michigan,all sectors,6.85,536.12208,7829.0464
2001,11,Hawaii,all sectors,13.63,109.32998,802.28591
2001,11,Idaho,all sectors,5.31,84.43756,1589.57148
2001,11,Illinois,all sectors,6.88,686.15772,9966.28185
2001,11,Indiana,all sectors,5.36,384.79929,7177.10836
2001,11,Iowa,all sectors,5.52,182.97582,3315.84986
2001,11,Kansas,all sectors,5.6,144.2699,2575.4026
2001,11,Kentucky,all sectors,3.9,250.58202,6418.01855
2001,11,Louisiana,all sectors,5.45,294.62231,5406.56802
2001,11,Maine,all sectors,9.83,101.10274,1028.93429
2001,11,Alabama,all sectors,5.39,313.09223,5811.72204
2001,11,Alaska,all sectors,10.68,51.93896,486.52873
2001,11,Minnesota,all sectors,5.52,259.1864,4695.47488
2001,11,Mississippi,all sectors,5.82,184.02549,3163.66085
2001,11,Missouri,all sectors,5.36,276.99338,5171.72601
2001,11,Montana,all sectors,6.22,55.76372,896.07911
2001,11,Nebraska,all sectors,5.04,93.13713,1847.21648
2001,11,Nevada,all sectors,7.23,143.6207,1985.42317
2001,11,New Jersey,all sectors,9.12,497.88638,5459.2638
2001,11,New Mexico,all sectors,6.86,99.08068,1444.37355
2001,11,New York,all sectors,10.61,1190.72156,11217.38284
2001,11,North Carolina,all sectors,6.47,566.77884,8762.96005
2001,11,North Dakota,all sectors,5.21,41.7689,801.23841
2001,11,Ohio,all sectors,6.44,733.88586,11400.68885
2001,11,Oklahoma,all sectors,4.43,165.2433,3730.58886
2001,11,Oregon,all sectors,6.47,233.50179,3607.09664
2001,11,Pennsylvania,all sectors,7.87,821.9469,10438.07727
2001,11,Rhode Island,all sectors,10.62,59.67178,562.09921
2001,11,South Carolina,all sectors,5.55,302.08086,5445.32974
2001,11,South Dakota,all sectors,6.13,40.92411,667.24349
2001,11,Tennessee,all sectors,5.58,391.93353,7024.15683
2001,11,Texas,all sectors,6.92,1542.94254,22298.17342
2001,11,Arizona,all sectors,6.37,282.4918,4435.32443
2001,11,Arkansas,all sectors,5.54,161.21181,2907.91144
2001,11,Utah,all sectors,5.12,89.9463,1756.69405
2001,11,Vermont,all sectors,10.89,49.02702,450.07973
2001,11,Virginia,all sectors,6.11,437.39748,7163.3551
2001,11,Washington,all sectors,5.84,341.24242,5842.66665
2001,11,West Virginia,all sectors,5.1,106.81544,2096.41988
2001,11,Wisconsin,all sectors,6.01,299.89189,4992.22934
2001,11,Wyoming,all sectors,4.55,49.30379,1084.55828
2001,11,California,all sectors,11.16,2116.90572,18974.18846
2001,11,Colorado,all sectors,5.73,197.05361,3440.97983
2001,11,Connecticut,all sectors,9.6,224.44351,2337.41468
2001,11,Delaware,all sectors,6.72,56.42291,839.40699
2001,11,Florida,all sectors,7.64,1148.4791,15034.31729
2001,11,Georgia,all sectors,5.94,500.6059,8433.86186
2001,11,New Hampshire,all sectors,10.37,82.12528,792.2038
2001,12,Delaware,all sectors,6.62,55.73987,841.48334
2001,12,Florida,all sectors,7.55,1142.13702,15136.14291
2001,12,Georgia,all sectors,5.94,521.06145,8779.1203
2001,12,Hawaii,all sectors,13.36,108.27624,810.21722
2001,12,Idaho,all sectors,5.73,101.03814,1763.60311
2001,12,Indiana,all sectors,5.39,423.54315,7854.15607
2001,12,Tennessee,all sectors,5.71,418.21769,7323.53479
2001,12,Alabama,all sectors,5.53,321.72856,5814.56404
2001,12,Alaska,all sectors,10.75,57.30742,532.92149
2001,12,Arizona,all sectors,6.49,302.54427,4659.55421
2001,12,Louisiana,all sectors,5.21,284.32051,5460.99986
2001,12,Maine,all sectors,11.0,116.84422,1061.74789
2001,12,Kansas,all sectors,5.82,154.91885,2660.65989
2001,12,Kentucky,all sectors,3.94,283.46029,7186.5837
2001,12,Texas,all sectors,6.93,1609.21462,23217.68504
2001,12,Utah,all sectors,4.95,99.80205,2016.89575
2001,12,Vermont,all sectors,10.99,52.81827,480.63676
2001,12,Virginia,all sectors,6.07,477.2363,7859.22097
2001,12,Washington,all sectors,5.71,408.64343,7155.43539
2001,12,West Virginia,all sectors,5.13,119.32737,2324.87847
2001,12,Maryland,all sectors,5.86,293.90154,5015.80539
2001,12,Massachusetts,all sectors,10.97,484.00221,4410.52502
2001,12,Michigan,all sectors,6.91,573.67502,8301.39825
2001,12,Wisconsin,all sectors,6.15,331.296,5386.01998
2001,12,Wyoming,all sectors,4.48,51.15652,1141.66873
2001,12,Arkansas,all sectors,5.67,176.28362,3106.75713
2001,12,California,all sectors,11.07,2209.70314,19959.27055
2001,12,Colorado,all sectors,5.71,216.11334,3786.13993
2001,12,Iowa,all sectors,5.65,179.52808,3179.6021
2001,12,Connecticut,all sectors,9.66,264.70805,2740.62243
2001,12,Minnesota,all sectors,5.68,289.57362,5099.37284
2001,12,Mississippi,all sectors,5.88,192.21873,3268.51999
2001,12,Missouri,all sectors,5.42,325.01211,5992.16218
2001,12,Montana,all sectors,6.39,61.97589,970.50777
2001,12,Nebraska,all sectors,5.04,101.74038,2017.17134
2001,12,Nevada,all sectors,7.99,174.47825,2185.02892
2001,12,New Hampshire,all sectors,10.75,91.3609,850.06225
2001,12,New Jersey,all sectors,9.13,516.90798,5659.65584
2001,12,New Mexico,all sectors,7.01,104.69014,1492.45457
2001,12,New York,all sectors,10.87,1271.74294,11699.59532
2001,12,North Carolina,all sectors,6.5,571.5453,8793.17539
2001,12,North Dakota,all sectors,4.98,44.74119,898.31354
2001,12,Ohio,all sectors,6.4,793.06557,12382.13255
2001,12,Oklahoma,all sectors,4.93,178.80748,3625.92214
2001,12,Oregon,all sectors,6.6,266.18418,4031.93064
2001,12,Pennsylvania,all sectors,7.96,880.73907,11059.03674
2001,12,Rhode Island,all sectors,10.52,65.28924,620.56559
2001,12,South Carolina,all sectors,5.56,305.70575,5497.82481
2001,12,South Dakota,all sectors,6.01,43.13157,718.12748
2001,12,Illinois,all sectors,6.4,697.96338,10906.56918
2002,1,Nevada,all sectors,7.92,168.88642,2131.16834
2002,1,New Hampshire,all sectors,10.59,95.0838,897.60545
2002,1,New Jersey,all sectors,9.12,539.2603,5912.78114
2002,1,New Mexico,all sectors,6.72,106.30278,1581.01728
2002,1,Pennsylvania,all sectors,7.84,952.55781,12153.90777
2002,1,Rhode Island,all sectors,9.5,59.83953,630.13115
2002,1,South Carolina,all sectors,5.78,377.46866,6534.41387
2002,1,South Dakota,all sectors,5.9,45.74943,775.39839
2002,1,Tennessee,all sectors,5.68,483.32965,8516.66786
2002,1,Texas,all sectors,6.73,1780.91466,26449.40129
2002,1,Utah,all sectors,5.4,105.83632,1959.69777
2002,1,Vermont,all sectors,11.15,57.05534,511.72657
2002,1,Virginia,all sectors,6.1,531.8135,8717.22359
2002,1,North Carolina,all sectors,6.68,707.62329,10593.70086
2002,1,North Dakota,all sectors,4.99,47.01979,942.97423
2002,1,Ohio,all sectors,6.41,838.86911,13079.63443
2002,1,Oklahoma,all sectors,4.7,187.11211,3978.30796
2002,1,Oregon,all sectors,6.52,284.9019,4367.86956
2002,1,Delaware,all sectors,6.56,66.65497,1015.86251
2002,1,Florida,all sectors,7.6,1294.6891,17039.55973
2002,1,Georgia,all sectors,5.94,613.00655,10314.48457
2002,1,Hawaii,all sectors,12.8,101.08508,789.49014
2002,1,Idaho,all sectors,5.6,103.88272,1856.38699
2002,1,Illinois,all sectors,6.25,702.33227,11237.25856
2002,1,Indiana,all sectors,5.29,440.47132,8330.96764
2002,1,New York,all sectors,10.67,1304.56218,12221.59961
2002,1,Washington,all sectors,5.94,450.5495,7580.66298
2002,1,West Virginia,all sectors,5.05,137.16975,2715.30959
2002,1,Wisconsin,all sectors,6.17,342.00425,5540.03687
2002,1,Wyoming,all sectors,4.5,52.98447,1177.94227
2002,1,California,all sectors,11.32,2249.41873,19863.78826
2002,1,Colorado,all sectors,5.7,213.11567,3740.56968
2002,1,Connecticut,all sectors,9.64,255.1256,2647.23802
2002,1,Alabama,all sectors,5.48,389.88061,7120.43573
2002,1,Alaska,all sectors,10.25,53.66949,523.63796
2002,1,Arizona,all sectors,6.39,308.29167,4823.73186
2002,1,Arkansas,all sectors,5.48,192.14209,3503.38715
2002,1,Maine,all sectors,9.78,104.03553,1063.2548
2002,1,Maryland,all sectors,5.53,308.43554,5576.16734
2002,1,Massachusetts,all sectors,10.51,475.30261,4523.60136
2002,1,Michigan,all sectors,7.23,608.27648,8409.92708
2002,1,Minnesota,all sectors,5.51,288.9653,5246.17333
2002,1,Mississippi,all sectors,5.83,214.365,3675.07833
2002,1,Missouri,all sectors,5.42,339.01713,6259.94216
2002,1,Iowa,all sectors,5.63,190.70116,3385.10583
2002,1,Kansas,all sectors,5.89,170.16208,2887.37887
2002,1,Kentucky,all sectors,4.03,318.09636,7895.77889
2002,1,Louisiana,all sectors,5.4,332.9215,6167.88898
2002,1,Montana,all sectors,5.87,67.486,1149.01972
2002,1,Nebraska,all sectors,4.92,100.25571,2036.7618
2002,2,Iowa,all sectors,5.68,174.57941,3072.21633
2002,2,Kansas,all sectors,5.87,148.2555,2525.60081
2002,2,Kentucky,all sectors,4.05,284.15505,7020.44255
2002,2,Louisiana,all sectors,5.39,311.96731,5783.36285
2002,2,Maine,all sectors,10.08,92.59166,918.63961
2002,2,Maryland,all sectors,5.61,283.05425,5045.82283
2002,2,California,all sectors,11.17,1986.05551,17781.30058
2002,2,Colorado,all sectors,5.68,209.93006,3697.28275
2002,2,New Mexico,all sectors,6.06,85.47689,1410.69366
2002,2,New York,all sectors,10.33,1196.86618,11586.24107
2002,2,North Carolina,all sectors,6.64,635.78784,9572.72687
2002,2,North Dakota,all sectors,5.14,44.62579,868.39843
2002,2,Connecticut,all sectors,9.56,225.2616,2355.12072
2002,2,Delaware,all sectors,6.52,60.88933,933.73291
2002,2,Ohio,all sectors,6.53,765.35652,11728.99456
2002,2,Oklahoma,all sectors,4.94,176.84918,3578.63342
2002,2,Oregon,all sectors,6.4,261.33576,4085.44047
2002,2,Pennsylvania,all sectors,8.0,852.95393,10662.55708
2002,2,Rhode Island,all sectors,9.26,53.15714,574.29125
2002,2,South Carolina,all sectors,5.74,338.69991,5898.93174
2002,2,Massachusetts,all sectors,9.8,413.87072,4222.35562
2002,2,Michigan,all sectors,6.88,537.30387,7806.59492
2002,2,Minnesota,all sectors,5.66,262.25973,4633.57462
2002,2,Mississippi,all sectors,5.89,194.25907,3297.18
2002,2,Missouri,all sectors,5.46,310.64264,5689.78875
2002,2,Montana,all sectors,5.86,60.1281,1026.54783
2002,2,Nebraska,all sectors,5.11,99.04361,1936.49301
2002,2,Nevada,all sectors,8.03,169.21085,2106.825
2002,2,New Hampshire,all sectors,10.1,82.5651,817.39452
2002,2,New Jersey,all sectors,9.14,478.85089,5240.41054
2002,2,Alabama,all sectors,5.53,317.68993,5744.7063
2002,2,Alaska,all sectors,10.15,50.28615,495.40221
2002,2,Arizona,all sectors,6.49,283.41497,4366.05466
2002,2,Arkansas,all sectors,5.41,179.00226,3310.43178
2002,2,Florida,all sectors,7.67,1143.23836,14900.46823
2002,2,Georgia,all sectors,6.04,534.79839,8858.26805
2002,2,Hawaii,all sectors,12.76,90.52212,709.24748
2002,2,Idaho,all sectors,5.68,95.97107,1688.69299
2002,2,Illinois,all sectors,6.45,694.48405,10760.97292
2002,2,Indiana,all sectors,5.33,406.89967,7639.1861
2002,2,South Dakota,all sectors,6.1,43.72764,717.22193
2002,2,Tennessee,all sectors,5.68,444.87044,7830.5513
2002,2,Texas,all sectors,7.06,1709.26259,24207.08301
2002,2,Utah,all sectors,5.19,94.76956,1825.61111
2002,2,Vermont,all sectors,10.68,50.00248,468.29399
2002,2,Virginia,all sectors,6.13,480.54635,7840.66255
2002,2,Washington,all sectors,5.98,435.93343,7290.67077
2002,2,West Virginia,all sectors,5.13,121.74149,2370.9298
2002,2,Wisconsin,all sectors,6.22,313.65504,5042.25012
2002,2,Wyoming,all sectors,4.67,48.57781,1040.76367
2002,3,Georgia,all sectors,6.02,554.47935,9204.06266
2002,3,Hawaii,all sectors,12.5,98.67888,789.35789
2002,3,Idaho,all sectors,5.53,92.59698,1673.34795
2002,3,Illinois,all sectors,6.54,703.04025,10752.02427
2002,3,Indiana,all sectors,5.4,436.26419,8075.35278
2002,3,Delaware,all sectors,6.47,61.553,951.14431
2002,3,Florida,all sectors,7.66,1125.43272,14693.19898
2002,3,Iowa,all sectors,5.62,180.89506,3219.54535
2002,3,Kansas,all sectors,5.96,158.62239,2661.04894
2002,3,Kentucky,all sectors,3.94,291.04061,7393.44664
2002,3,Louisiana,all sectors,5.3,301.96653,5694.94487
2002,3,Maine,all sectors,10.95,90.20263,823.70451
2002,3,Maryland,all sectors,5.55,308.33906,5557.33312
2002,3,Massachusetts,all sectors,9.78,420.79533,4301.76025
2002,3,Michigan,all sectors,6.98,583.14744,8355.04391
2002,3,Minnesota,all sectors,5.44,268.87233,4940.46237
2002,3,Arkansas,all sectors,5.49,172.63449,3144.59682
2002,3,Mississippi,all sectors,5.94,196.42174,3309.02172
2002,3,Missouri,all sectors,5.51,317.68265,5761.92735
2002,3,Montana,all sectors,5.6,60.5601,1081.54891
2002,3,Nebraska,all sectors,5.36,106.16673,1981.93748
2002,3,Nevada,all sectors,8.06,174.19204,2161.38513
2002,3,Vermont,all sectors,10.83,49.30605,455.25717
2002,3,Virginia,all sectors,6.06,465.2725,7674.8319
2002,3,Washington,all sectors,6.0,432.08359,7205.25865
2002,3,West Virginia,all sectors,5.16,123.48772,2392.76424
2002,3,Wisconsin,all sectors,6.11,328.30638,5369.8337
2002,3,Wyoming,all sectors,4.57,51.09133,1118.29736
2002,3,Utah,all sectors,5.09,98.05623,1925.55184
2002,3,Alabama,all sectors,5.65,353.36232,6254.17135
2002,3,Alaska,all sectors,10.75,49.74444,462.81658
2002,3,Arizona,all sectors,6.46,287.57404,4450.34679
2002,3,South Dakota,all sectors,6.0,44.22871,737.56305
2002,3,California,all sectors,11.35,2069.15611,18227.13269
2002,3,Colorado,all sectors,5.69,207.6047,3650.34863
2002,3,Connecticut,all sectors,9.55,239.25169,2503.95125
2002,3,New Hampshire,all sectors,10.44,86.13526,824.71374
2002,3,New Jersey,all sectors,9.08,506.06934,5571.61273
2002,3,New Mexico,all sectors,6.26,91.44278,1461.07231
2002,3,New York,all sectors,10.53,1188.30523,11287.88571
2002,3,North Carolina,all sectors,6.7,604.95297,9024.7759
2002,3,North Dakota,all sectors,5.22,46.4561,889.82266
2002,3,Ohio,all sectors,6.65,821.61143,12348.12365
2002,3,Oklahoma,all sectors,4.65,170.80029,3674.70848
2002,3,Rhode Island,all sectors,8.39,52.02983,620.07027
2002,3,South Carolina,all sectors,5.72,329.86323,5766.02048
2002,3,Tennessee,all sectors,5.69,433.95508,7632.42984
2002,3,Texas,all sectors,6.64,1549.18594,23337.63267
2002,3,Oregon,all sectors,6.47,262.0177,4049.54796
2002,3,Pennsylvania,all sectors,7.93,884.25001,11147.82931
2002,4,California,all sectors,10.99,2046.59426,18614.3083
2002,4,Arizona,all sectors,6.65,287.79725,4330.35307
2002,4,Arkansas,all sectors,5.43,161.02003,2963.44558
2002,4,Alabama,all sectors,5.53,341.96654,6181.17754
2002,4,Alaska,all sectors,10.68,48.15025,450.73397
2002,4,Idaho,all sectors,5.36,79.8108,1488.26862
2002,4,Illinois,all sectors,6.61,683.94674,10346.43644
2002,4,Indiana,all sectors,5.36,405.05101,7555.74094
2002,4,Iowa,all sectors,5.73,174.11794,3041.13837
2002,4,Kansas,all sectors,6.04,155.2223,2570.57446
2002,4,Kentucky,all sectors,3.92,266.14822,6786.76291
2002,4,Louisiana,all sectors,5.34,301.51911,5645.95675
2002,4,Maine,all sectors,10.16,89.63413,882.27607
2002,4,Oregon,all sectors,6.45,238.20819,3692.04922
2002,4,Pennsylvania,all sectors,7.95,858.09447,10797.21512
2002,4,Rhode Island,all sectors,9.44,52.51503,556.07311
2002,4,South Carolina,all sectors,5.65,322.44271,5709.09496
2002,4,South Dakota,all sectors,6.09,41.79097,685.91999
2002,4,Tennessee,all sectors,5.66,409.91286,7243.57293
2002,4,Texas,all sectors,6.53,1472.20054,22545.06922
2002,4,Vermont,all sectors,10.81,46.0423,425.84036
2002,4,Virginia,all sectors,6.1,442.42284,7249.86798
2002,4,Washington,all sectors,5.97,384.96528,6453.65281
2002,4,West Virginia,all sectors,5.07,111.72582,2201.58826
2002,4,Wisconsin,all sectors,6.19,318.21799,5141.627
2002,4,Wyoming,all sectors,4.61,48.39638,1049.44876
2002,4,Delaware,all sectors,6.75,59.14787,876.2139
2002,4,Florida,all sectors,7.5,1158.72255,15447.40714
2002,4,Utah,all sectors,5.35,88.5237,1654.40995
2002,4,Mississippi,all sectors,6.16,198.53126,3221.64922
2002,4,Missouri,all sectors,5.55,295.75569,5333.69085
2002,4,Montana,all sectors,5.4,54.82807,1014.53366
2002,4,Nebraska,all sectors,5.17,96.07623,1857.64472
2002,4,Nevada,all sectors,7.66,164.2901,2145.8827
2002,4,New Hampshire,all sectors,10.84,84.33574,777.79007
2002,4,New Jersey,all sectors,9.22,507.15787,5502.19563
2002,4,Georgia,all sectors,6.05,547.59113,9045.3798
2002,4,Hawaii,all sectors,12.75,100.2151,785.86028
2002,4,North Carolina,all sectors,6.55,585.16148,8932.17037
2002,4,New Mexico,all sectors,6.27,94.53266,1508.27968
2002,4,New York,all sectors,10.45,1165.92075,11162.32685
2002,4,Colorado,all sectors,5.77,197.90183,3427.41195
2002,4,Connecticut,all sectors,9.77,228.01969,2333.966
2002,4,Maryland,all sectors,5.72,276.77669,4841.38997
2002,4,Massachusetts,all sectors,10.01,396.99399,3964.1767
2002,4,Michigan,all sectors,6.78,552.54049,8153.17543
2002,4,Minnesota,all sectors,5.54,257.83545,4657.75285
2002,4,North Dakota,all sectors,5.43,42.95426,791.49242
2002,4,Ohio,all sectors,6.65,774.15693,11641.67725
2002,4,Oklahoma,all sectors,4.99,174.02959,3484.76882
2002,5,Alabama,all sectors,5.63,381.72727,6781.58273
2002,5,Alaska,all sectors,10.87,46.46741,427.6181
2002,5,Virginia,all sectors,6.26,474.28039,7578.78843
2002,5,Washington,all sectors,5.82,348.45598,5990.78236
2002,5,West Virginia,all sectors,5.06,111.9102,2211.05774
2002,5,Wisconsin,all sectors,6.2,319.53276,5152.31691
2002,5,Wyoming,all sectors,4.65,48.16448,1036.17721
2002,5,North Dakota,all sectors,5.74,43.16709,752.16878
2002,5,Ohio,all sectors,6.84,807.93384,11809.23542
2002,5,Oklahoma,all sectors,5.29,190.75624,3605.79526
2002,5,Oregon,all sectors,6.2,221.20196,3565.27295
2002,5,Pennsylvania,all sectors,7.97,845.12631,10600.14869
2002,5,Rhode Island,all sectors,8.92,51.44196,576.70283
2002,5,South Carolina,all sectors,5.71,351.42038,6152.84059
2002,5,California,all sectors,12.11,2254.43229,18614.74774
2002,5,Colorado,all sectors,6.2,226.14374,3646.81021
2002,5,Arkansas,all sectors,5.5,179.34402,3262.28019
2002,5,South Dakota,all sectors,6.18,40.1531,650.06659
2002,5,Tennessee,all sectors,5.67,412.80972,7284.3469
2002,5,Texas,all sectors,6.32,1629.12501,25791.0763
2002,5,Utah,all sectors,5.41,99.54593,1840.05814
2002,5,Vermont,all sectors,10.57,46.69034,441.64478
2002,5,Nevada,all sectors,8.04,181.25396,2255.46617
2002,5,New Hampshire,all sectors,10.63,84.53151,795.38094
2002,5,Connecticut,all sectors,9.82,230.57283,2346.85668
2002,5,Delaware,all sectors,6.6,59.09655,894.93289
2002,5,New Jersey,all sectors,9.36,516.83152,5523.78266
2002,5,New Mexico,all sectors,7.12,108.85094,1528.82819
